OBJECTID,LONGITUDE,LATITUDE,city_1,state,zip
2056,-95.433103,29.811754,HOUSTON,TX,77008
2057,-98.524278,29.535038,SAN ANTONIO,TX,78213
2058,-98.563484,29.50663,SAN ANTONIO,TX,78229
2059,-103.499289,31.416862,PECOS,TX,79772
2060,-97.391291,27.652944,CORPUS CHRISTI,TX,78414
2061,-97.73486,30.273085,AUSTIN,TX,78701
2062,-98.552313,29.34918,SAN ANTONIO,TX,78211
2063,-97.366587,31.077061,TEMPLE,TX,76508
2064,-97.139852,31.551399,WACO,TX,76701
2065,-95.375667,29.726976,HOUSTON,TX,77030
2066,-96.789076,32.922433,DALLAS,TX,75230
2067,-98.573811,29.507791,SAN ANTONIO,TX,78229
2068,-95.447847,30.022729,HOUSTON,TX,77090
2069,-96.812721,33.140108,FRISCO,TX,76034
2070,-98.424311,29.504404,SAN ANTONIO,TX,78218
2071,-97.305322,32.913718,KELLER,TX,76244
2072,-98.204076,26.254063,EDINBURG,TX,78539
2073,-96.793759,32.833903,DALLAS,TX,75205
2074,-95.627288,31.753837,PALESTINE,TX,75801
2075,-97.347085,32.568894,CROWLEY,TX,76036
2076,-95.39694,29.706353,HOUSTON,TX,77030
2077,-96.792901,32.694108,DALLAS,TX,75216
2078,-95.61899,30.087251,TOMBALL,TX,77375
2079,-97.135881,32.751144,ARLINGTON,TX,76012
2080,-96.791679,32.790652,DALLAS,TX,75204
2081,-97.125186,32.83286,BEDFORD,TX,76022
2082,-97.343749,32.734544,FORT WORTH,TX,76104
2083,-97.169483,33.217893,DENTON,TX,76201
2084,-106.461451,31.818872,EL PASO,TX,79920
2085,-96.663363,32.918642,GARLAND,TX,75042
2086,-96.47278,30.28551,BRENHAM,TX,77833
2087,-106.434234,31.772674,EL PASO,TX,79905
2088,-95.292361,32.346688,TYLER,TX,75702
2089,-97.533087,32.896148,AZLE,TX,76020
2090,-97.717112,30.512972,ROUND ROCK,TX,78681
2091,-97.476052,25.909884,BROWNSVILLE,TX,78521
2092,-95.521383,29.740347,HOUSTON,TX,77063
2093,-95.397553,29.714201,HOUSTON,TX,77030
2094,-95.121288,29.554194,HOUSTON,TX,77058
2095,-95.396646,29.710763,HOUSTON,TX,77030
2096,-95.602148,29.977695,HOUSTON,TX,77070
2097,-95.45241,30.188596,THE WOODLANDS,TX,77385
2098,-96.857159,32.677245,DALLAS,TX,75232
2099,-97.94983,29.570222,SEGUIN,TX,78155
2100,-95.910018,30.941999,MADISONVILLE,TX,77864
2101,-95.38453,29.852731,HOUSTON,TX,77076
2102,-99.141141,30.030671,KERRVILLE,TX,78028
2103,-96.975666,28.813452,VICTORIA,TX,77901
2104,-97.864779,30.013656,KYLE,TX,78640
2105,-94.775549,29.31111,GALVESTON,TX,77555
2106,-97.057618,33.074873,HIGHLAND VILLAGE,TX,75077
2107,-96.662034,32.91765,GARLAND,TX,75042
2108,-97.760954,28.395235,BEEVILLE,TX,78102
2109,-101.906419,35.205973,AMARILLO,TX,79106
2110,-101.903472,35.206028,AMARILLO,TX,79106
2111,-98.995214,31.680849,BROWNWOOD,TX,76801
2112,-97.020912,33.04832,LEWISVILLE,TX,75067
2113,-96.16722,33.581565,BONHAM,TX,75418
2114,-101.921924,35.200111,AMARILLO,TX,79106
2115,-98.49923,29.51597,SAN ANTONIO,TX,78216
2116,-96.781439,32.792404,DALLAS,TX,75204
2117,-94.183741,31.773608,CENTER,TX,75935
2118,-96.792901,32.694108,DALLAS,TX,75216
2119,-97.125186,32.83286,BEDFORD,TX,76022
2120,-96.761811,32.883243,DALLAS,TX,75231
2121,-97.365829,31.07892,TEMPLE,TX,76708
2122,-95.126068,29.541224,WEBSTER,TX,77598
2123,-97.416783,30.591444,TAYLOR,TX,76574
2124,-95.670191,29.838451,HOUSTON,TX,77030
2125,-97.726777,30.404924,AUSTIN,TX,78759
2126,-97.365829,31.07892,TEMPLE,TX,76508
2127,-95.460702,30.2055,THE WOODLANDS,TX,77384
2128,-94.709955,31.351187,LUFKIN,TX,75902
2129,-100.43403,31.463407,SAN ANGELO,TX,76903
2130,-96.823054,32.76156,DALLAS,TX,75203
2131,-95.607229,29.617821,SUGAR LAND,TX,77478
2132,-95.64013,29.575023,SUGAR LAND,TX,77479
2133,-97.110592,32.684633,ARLINGTON,TX,76014
2134,-95.479082,29.735488,HOUSTON,TX,77057
2135,-95.479082,29.735488,HOUSTON,TX,77057
2136,-98.290298,26.225118,MISSION,TX,78572
2137,-97.702493,30.546264,ROUND ROCK,TX,78681
2138,-98.580829,29.508418,SAN ANTONIO,TX,78229
2139,-98.220557,26.183258,MCALLEN,TX,78503
2140,-99.895479,32.768622,ANSON,TX,79501
2141,-98.698436,29.576093,HELOTES,TX,78023
2142,-95.484434,30.320507,CONROE,TX,77304
2143,-96.791783,33.014383,PLANO,TX,75093
2144,-97.119982,32.83151,EULESS,TX,76040
2145,-97.252251,32.801718,FT. WORTH,TX,76117
2146,-96.803528,32.914561,DALLAS,TX,75230
2147,-97.252251,32.801718,FORT WORTH,TX,76117
2148,-96.959251,32.834862,IRVING,TX,75061
2149,-97.093654,32.570247,MANSFIELD,TX,76063
2150,-99.267817,26.901997,ZAPATA,TX,78076
2151,-97.416012,27.779108,CORPUS CHRISTI,TX,78405
2152,-96.752931,32.812854,DALLAS,TX,75214
2153,-97.727008,30.291335,AUSTIN,TX,78705
2154,-99.116553,30.013703,KERRVILLE,TX,78028
2155,-95.57453,29.680401,HOUSTON,TX,77099
2156,-95.815331,29.555799,ROSENBERG,TX,77471
2157,-96.771964,32.914744,DALLAS,TX,75251
2158,-97.162212,33.645364,GAINESVILLE,TX,76240
2159,-97.392326,32.779041,FORT WORTH,TX,76114
2160,-96.792901,32.694108,DALLAS,TX,75216
2161,-95.744152,29.775068,KATY,TX,77450
2162,-97.651005,30.564714,ROUND ROCK,TX,78665
2163,-106.334268,31.693483,EL PASO,TX,79907
2164,-95.252972,30.050348,KINGWOOD,TX,77339
2165,-96.864747,32.396647,WAXAHACHIE,TX,75165
2166,-98.49923,29.51597,SAN ANTONIO,TX,78216
2167,-95.160793,29.711863,PASADENA,TX,77503
2168,-96.83884,32.812892,DALLAS,TX,75390
2169,-98.414718,29.548555,SAN ANTONIO,TX,78217
2170,-96.787914,32.84961,DALLAS,TX,75205
2171,-101.905102,35.203283,AMARILLO,TX,79106
2172,-98.149788,29.129734,FLORESVILLE,TX,78114
2173,-97.293076,30.104613,BASTROP,TX,78602
2174,-97.743223,30.418015,AUSTIN,TX,78727
2175,-95.474263,29.709821,HOUSTON,TX,77081
2176,-97.753067,30.343737,AUSTIN,TX,78731
2177,-96.761361,32.883427,DALLAS,TX,75231
2178,-102.267645,33.187109,BROWNFIELD,TX,79316
2179,-96.829444,33.105531,FRISCO,TX,75034
2180,-95.118368,29.588208,HOUSTON,TX,77059
2181,-95.403061,29.690524,HOUSTON,TX,77054
2182,-94.653888,31.652121,NACOGDOCHES,TX,75691
2183,-99.47294,27.530567,LAREDO,TX,78041
2184,-98.279298,29.603606,SCHERTZ,TX,78154
2185,-96.727391,32.975323,RICHARDSON,TX,75080
2186,-102.375963,31.845022,ODESSA,TX,79763
2187,-96.871412,32.833124,DALLAS,TX,75235
2188,-95.505698,29.999496,HOUSTON,TX,77068
2189,-96.993477,33.029603,LEWISVILLE,TX,75067
2190,-95.421482,29.706044,HOUSTON,TX,77025
2191,-97.703812,30.412746,AUSTIN,TX,78758
2192,-97.313729,32.675612,FORT WORTH,TX,76104
2193,-95.400292,29.710291,HOUSTON,TX,77030
2194,-97.39522,27.777536,CORPUS CHRISTI,TX,78404
2195,-97.749433,30.364252,AUSTIN,TX,78759
2196,-98.494694,29.52988,SAN ANTONIO,TX,78216
2197,-101.892061,33.592313,LUBBOCK,TX,79430
2198,-97.378148,27.682773,CORPUS CHRISTI,TX,78414
2199,-95.380668,29.686913,HOUSTON,TX,77054
2200,-96.780351,32.790941,DALLAS,TX,75246
2201,-96.827912,33.034993,PLANO,TX,75093
2202,-96.791783,33.014383,PLANO,TX,75093
2203,-95.64013,29.575023,SUGAR LAND,TX,77479
2204,-95.544902,29.705056,HOUSTON,TX,77036
2205,-97.748986,30.353278,AUSTIN,TX,78731
2206,-97.717112,30.512972,ROUND ROCK,TX,78681
2207,-95.389926,29.706023,HOUSTON,TX,77030
2208,-95.505698,29.999496,HOUSTON,TX,77068
2209,-95.362767,29.755637,HOUSTON,TX,77010
2210,-95.554571,29.727573,HOUSTON,TX,77042
2211,-95.544663,29.70506,HOUSTON,TX,77036
2212,-97.426074,32.870851,FORT WORTH,TX,76179
2213,-93.767725,30.09951,ORANGE,TX,77630
2214,-99.142468,30.023637,KERRVILLE,TX,78028
2215,-95.398182,29.760029,HOUSTON,TX,77019
2216,-96.25669,30.55941,COLLEGE STATION,TX,77845
2217,-95.45962,29.709892,BELLAIRE,TX,77401
2218,-97.776123,31.433611,GATESVILLE,TX,76528
2219,-96.709714,32.827818,DALLAS,TX,75218
2220,-95.513729,29.689753,HOUSTON,TX,77074
2221,-102.364119,31.849946,ODESSA,TX,79761
2222,-96.717362,30.520619,CALDWELL,TX,77836
2223,-97.75424,30.353874,AUSTIN,TX,78755
2224,-95.399165,29.708415,HOUSTON,TX,77030
2225,-95.415281,29.562763,PEARLAND,TX,77584
2226,-95.387602,29.69628,HOUSTON,TX,77054
2227,-95.33966,29.859564,HOUSTON,TX,77093
2228,-96.357459,30.661268,BRYAN,TX,77802
2229,-97.33083,32.730597,FORT WORTH,TX,76104
2230,-95.088185,30.340575,CLEVELAND,tx,77327
2231,-96.747623,32.937977,RICHARDSON,TX,75080
2232,-97.160065,32.738718,ARLINGTON,TX,76012
2233,-95.469529,32.310297,CHANDLER,TX,75758
2234,-96.847999,32.820417,DALLAS,TX,75390
2235,-98.859055,29.355458,CASTROVILLE,TX,78009
2236,-96.796068,33.065411,PLANO,TX,75024
2237,-98.487587,28.958729,PLEASANTON,TX,78064
2238,-95.606433,29.77705,HOUSTON,TX,77079
2239,-96.740872,32.978268,RICHARDSON,TX,75080
2240,-96.962721,33.012915,LEWISVILLE,TX,75057
2241,-95.396646,29.710763,HOUSTON,TX,77030
2242,-95.631982,31.735857,PALESTINE,TX,75801
2243,-98.99052,31.678206,BROWNWOOD,TX,76801
2244,-97.751221,30.35146,AUSTIN,TX,78731
2245,-97.345758,32.734801,FORT WORTH,TX,76104
2246,-100.799834,36.370645,PERRYTON,TX,79070
2247,-96.639564,33.197812,MCKINNEY,TX,75070
2248,-94.075546,33.462217,TEXARKANA,TX,75503
2249,-98.427329,29.517632,SAN ANTONIO,TX,78217
2250,-96.720132,32.915488,DALLAS,TX,75243
2251,-95.665756,30.385338,MONTGOMERY,TX,77356
2252,-102.137732,32.018061,MIDLAND,TX,79707
2253,-97.42846,27.777572,CORPUCHRISTIE,TX,78405
2254,-96.804461,33.074304,PLANO,TX,75024
2255,-95.563211,30.222776,MAGNOLIA,TX,77354
2256,-96.482109,31.666344,MEXIA,TX,76667
2257,-98.630154,29.433347,SAN ANTONIO,TX,78227
2258,-98.422962,29.355605,SAN ANTONIO,TX,78223
2259,-97.699169,31.083995,KILLEEN,TX,76543
2260,-100.43403,31.463407,SAN ANGELO,TX,76903
2261,-96.815569,33.107387,FRISCO,TX,75034
2262,-96.839044,32.942791,ADDISION,TX,75001
2263,-97.115212,32.750093,ARLINGTON,TX,76012
2264,-96.62964,32.81465,MESQUITE,TX,75150
2265,-97.343749,32.734544,FORT WORTH,TX,76104
2266,-96.767905,33.041224,PLANO,TX,75023
2267,-97.120308,32.830677,EULESS,TX,76040
2268,-98.580829,29.508418,SAN ANTONIO,TX,78229
2269,-95.421482,29.706044,HOUSTON,TX,77025
2270,-96.569829,32.777806,SUNNYVALE,TX,75182
2271,-97.399449,27.770742,CORPUS CHRISTI,TX,78404
2272,-95.56703,29.909878,HOUSTON,TX,77064
2273,-97.765268,31.133894,FORT HOOD,TX,76544
2274,-97.325331,32.684283,FORT WORTH,TX,76115
2275,-96.766599,33.017355,PLANO,TX,75075
2276,-96.957541,32.897938,IRVING,TX,75039
2277,-96.891269,32.64549,DUNCANVILLE,TX,75137
2278,-106.461451,31.818872,EL PASO,TX,79930
2279,-97.68492,30.560317,ROUND ROCK,TX,78665
2280,-96.595328,30.871137,HEARNE,TX,77859
2281,-97.437387,27.799067,CORPUS CHRISTI,TX,78408
2282,-98.479855,29.507936,SAN ANTONIO,TX,78216
2283,-96.763346,32.883174,DALLAS,TX,75231
2284,-95.342912,29.871078,HOUSTON,TX,77093
2285,-97.786849,32.74754,WEATHERFORD,TX,76086
2286,-96.825536,32.759287,DALLAS,TX,75208
2287,-96.115132,32.330868,GUN BARREL CITY,TX,75156
2288,-96.83704,32.811527,DALLAS,TX,75235
2289,-95.443195,30.021965,HOUSTON,TX,77090
2290,-95.456129,30.175499,THE WOODLANDS,TX,77380
2291,-95.501854,30.166827,THE WOODLANDS,TX,77381
2292,-95.42918,29.807902,HOUSTON,TX,77008
2293,-95.546032,29.705045,HOUSTON,TX,77036
2294,-95.441683,29.73703,HOUSTON,TX,77027
2295,-97.153661,31.559274,WACO,TX,76707
2296,-95.130323,29.54546,WEBSTER,TX,77598
2297,-95.130323,29.54546,WEBSTER,TX,77598
2298,-95.408379,29.694838,HOUSTON,TX,77030
2299,-96.792901,32.694108,DALLAS,TX,75216
2300,-97.748986,30.353278,AUSTIN,TX,78731
2301,-96.83884,32.812892,DALLAS,TX,75390
2302,-97.325759,32.804411,FORT WORTH,TX,76106
2303,-96.605222,32.908693,GARLAND,TX,75040
2304,-95.383931,29.85896,HOUSTON,TX,77076
2305,-95.45559,29.039517,LAKE JACKSON,TX,77566
2306,-96.783399,32.829805,DALLAS,TX,75205
2307,-94.962065,33.031004,PITTSBURG,TX,75686
2308,-96.782352,32.791539,DALLAS,TX,75204
2309,-97.672805,32.351723,GRANBURY,TX,76049
2310,-95.744152,29.775068,KATY,TX,77450
2311,-96.942737,32.892555,IRVING,TX,75039
2312,-97.935734,29.8877,SAN MARCOS,TX,78666
2313,-97.041132,33.042243,FLOWER MOUND,TX,75028
2314,-95.12987,29.573954,HOUSTON,TX,77062
2315,-96.765725,33.019378,PLANO,TX,75075
2316,-95.182178,30.046619,KINGWOOD,TX,77345
2317,-95.23424,30.047016,KINGWOOD,TX,77339
2318,-95.513611,29.782068,HOUSTON,TX,77024
2319,0,0,SINGAPORE,TX,28898
2320,-95.466346,30.284359,CONROE,TX,77304
2321,-101.921897,35.197201,AMARILLO,TX,79106
2322,-100.514066,31.426685,SAN ANGELO,TX,76901
2323,-97.153661,31.559274,WACO,TX,76707
2324,-95.309494,29.780501,HOUSTON,TX,77020
2325,-95.389926,29.706023,HOUSTON,TX,77030
2326,-96.809286,33.016144,PLANO,TX,75093
2327,-93.973591,31.250786,PINELAND,TX,75968
2328,-96.891417,33.069374,THE COLONY,TX,75056
2329,-96.780351,32.790941,DALLAS,TX,75246
2330,-95.777523,29.790364,KATY,TX,77493
2331,-98.418108,29.459207,SAN ANTONIO,TX,78234
2332,-96.782352,32.791539,DALLAS,TX,75204
2333,-96.83884,32.812892,DALLAS,TX,75390
2334,-101.939805,33.591019,LUBBOCK,TX,79416
2335,-97.892533,30.368986,AUSTIN,TX,78732
2336,-97.115085,32.66867,ARLINGTON,TX,76018
2337,-96.571895,33.701243,DENISON,TX,75020
2338,-95.616578,30.098186,TOMBALL,TX,77375
2339,-96.790962,33.014333,PLANO,TX,75093
2340,-97.148254,29.28666,YOAKUM,TX,77995
2341,-97.385358,27.729073,CORPUS CHRISTI,TX,78411
2342,-99.477153,27.530632,LAREDO,TX,78041
2343,-99.476473,27.536313,LAREDO,TX,78041
2344,-99.477153,27.530632,LAREDO,TX,78041
2345,-95.544292,29.781618,HOUSTON,TX,77074
2346,-94.77543,29.311181,GALVESTON,TX,77555
2347,-97.048462,32.735084,GRAND PRAIRIE,TX,75051
2348,-98.570369,29.507711,SAN ANTONIO,TX,78229
2349,-97.348978,31.078628,TEMPLE,TX,76504
2350,-97.760009,30.309483,AUSTIN,TX,78703
2351,-98.577102,29.486761,SAN ANTONIO,TX,78228
2352,-106.479619,31.77865,EL PASO,TX,79902
2353,-97.163432,33.218983,DENTON,TX,76201
2354,-102.728459,34.221068,MULESHOE,TX,79347
2355,-97.864779,30.013656,KYLE,TX,78640
2356,-96.098599,33.04858,GREENVILLE,TX,75402
2357,-94.775549,29.31111,GALVESTON,TX,77555
2358,-96.625629,32.926052,GARLAND,TX,75040
2359,-95.41864,29.733111,HOUSTON,TX,77098
2360,-98.109249,29.697174,NEW BRAUNFELS,TX,78130
2361,-97.736666,30.697084,GEORGETOWN,TX,78628
2362,-96.978357,32.990437,COPPELL,TX,75019
2363,-98.571701,29.52171,SAN ANTONIO,TX,78240
2364,-96.76188,32.883244,DALLAS,TX,75231
2365,-97.768128,30.228697,AUSTIN,TX,78704
2366,-98.573811,29.507791,SAN ANTONIO,TX,78229
2367,-96.803528,32.914561,DALLAS,TX,75230
2368,-96.834033,32.809423,DALLAS,TX,75235
2369,-95.349101,29.847983,HOUSTON,TX,77093
2370,-97.719116,30.280114,AUSTIN,TX,78702
2371,-96.592665,32.841654,GARLAND,TX,75043
2372,-101.919388,34.97385,CANYON,TX,79015
2373,-96.83884,32.812892,DALLAS,TX,75390
2374,-96.705771,32.864173,DALLAS,TX,75238
2375,-96.861032,32.909513,DALLAS,TX,75234
2376,-97.153661,31.559274,WACO,TX,76707
2377,-97.711522,31.434559,GATESVILLE,TX,76528
2378,-97.690729,30.66157,GEORGETOWN,TX,78628
2379,-94.120694,30.06973,BEAUMONT,TX,77701
2380,-100.398027,32.453948,SWEETWATER,TX,79556
2381,-95.52167,29.79026,HOUSTON,TX,77055
2382,-97.326455,32.726472,FORT WORTH,TX,76104
2383,-96.759031,32.884022,DALLAS,TX,75231
2384,-97.436637,27.750636,CORPUS CHRISTI,TX,78416
2385,-95.278582,29.677703,HOUSTON,TX,77061
2386,-93.918053,29.94742,GROVES,TX,77619
2387,-97.735041,30.274067,AUSTIN,TX,78701
2388,-96.834973,29.918543,LAGRANGE,TX,78945
2389,-98.569249,29.517553,SAN ANTONIO,TX,78229
2390,-96.823054,32.76156,DALLAS,TX,75203
2391,-95.399482,29.711652,HOUSTON,TX,77030
2392,-99.48854,27.546262,LAREDO,TX,78041
2393,-96.83884,32.812892,DALLAS,TX,75390
2394,-94.648233,31.652164,NACOGDOCHES,TX,75965
2395,-97.748986,30.353278,AUSTIN,TX,78731
2396,-95.455069,29.754851,HOUSTON,TX,77027
2397,-95.305921,32.947725,WINNSBORO,TX,75494
2398,-96.669196,32.996268,RICHARDSON,TX,75082
2399,-96.951877,32.9131,IRVING,TX,75063
2400,-96.976749,28.812696,VICTORIA,TX,77901
2401,-95.798277,29.770075,KATY,TX,77494
2402,-96.607862,32.969339,GARLAND,TX,75048
2403,-97.041768,28.036539,ROCKPORT,TX,78382
2404,-97.737578,30.272904,AUSTIN,TX,78701
2405,-101.892061,33.592313,LUBBOCK,TX,79430
2406,-95.177522,29.736683,PASADENA,TX,77501
2407,-101.904948,33.523981,LUBBOCK,TX,79424
2408,-95.43761,31.324789,CROCKETT,TX,75835
2409,-102.103825,31.998564,MIDLAND,TX,79701
2410,-95.535072,29.781348,HOUSTON,TX,77024
2411,-97.421166,32.659805,FORT WORTH,TX,76132
2412,-97.469974,32.793658,FORT WORTH,TX,76108
2413,-100.43456,31.44458,SAN ANGELO,TX,76903
2414,-98.880422,30.266576,FREDERICKSBURG,TX,78624
2415,-95.625503,31.731897,PALESTINE,TX,75801
2416,-97.742906,30.305444,AUSTIN,TX,78756
2417,-94.652222,31.652119,NACOGDOCHES,TX,75965
2418,-97.416783,30.591444,TAYLOR,TX,76574
2419,-98.50502,29.525284,SAN ANTONIO,TX,78216
2420,-96.767026,32.884238,DALLAS,TX,75231
2421,-97.416783,30.591444,TAYLOR,TX,76574
2422,-97.233709,32.762657,FORT WORTH,TX,76112
2423,-96.611108,32.80098,MESQUITE,TX,75150
2424,-95.383931,29.85896,HOUSTON,TX,77076
2425,-98.145734,29.700326,NEW BRAUNFELS,TX,78130
2426,-97.401422,27.776139,CORPUS CHRISTI,TX,78404
2427,-96.795871,32.924423,DALLAS,TX,75240
2428,-98.221952,26.219045,MCALLEN,TX,78572
2429,-97.745613,32.243656,GLEN ROSE,TX,76043
2430,-98.204566,32.222818,STEPHENVILLE,TX,76401
2431,-98.835038,30.293856,FREDERICKSBURG,TX,78624
2432,-97.769177,30.227036,AUSTIN,TX,78704
2433,-97.420042,32.665949,FORT WORTH,TX,76132
2434,-101.892061,33.592313,LUBBOCK,TX,79430
2435,-96.77081,32.950613,DALLAS,TX,75254
2436,-97.713402,30.508996,ROUND ROCK,TX,78681
2437,-95.39694,29.706353,HOUSTON,TX,77030
2438,-96.726218,32.97315,RICHARDSON,TX,75080
2439,-96.977254,32.46638,MIDLOTHIAN,TX,76065
2440,-95.549276,29.675486,HOUSTON,TX,77036
2441,-95.39694,29.706353,HOUSTON,TX,77030
2442,-95.182627,30.046355,KINGWOOD,TX,77339
2443,-98.552208,29.417037,SAN ANTONIO,TX,78237
2444,-97.349195,32.782953,FORT WORTH,TX,76164
2445,-97.947572,29.852239,SAN MARCOS,TX,78666
2446,-99.148838,30.041907,KERRVILLE,TX,78028
2447,-95.397553,29.714201,HOUSTON,TX,77030
2448,-101.904948,33.523981,LUBBOCK,TX,79424
2449,-96.782352,32.791539,DALLAS,TX,75204
2450,-97.112055,32.568392,MANSFIELD,TX,76063
2451,-97.312648,27.892896,PORTLAND,TX,78374
2452,-95.401363,29.692731,HOUSTON,TX,77054
2453,-95.513729,29.689753,SUGARLAND,TX,77074
2454,-97.110592,32.684633,ARLINGTON,TX,76104
2455,-95.424282,29.685343,HOUSTON,TX,77030
2456,-95.401485,29.709099,HOUSTON,TX,77030
2457,-96.993348,32.95802,COPPELL,TX,75019
2458,-95.358954,29.710846,HOUSTON,TX,77004
2459,-95.455259,29.74819,HOUSTON,TX,77027
2460,-95.291863,32.345356,TYLER,TX,75702
2461,-95.399482,29.711652,HOUSTON,TX,77030
2462,-96.83884,32.812892,DALLAS,TX,75390
2463,-101.890139,33.57601,LUBBOCK,TX,79410
2464,-96.776517,32.907984,DALLAS,TX,75230
2465,-98.427329,29.517632,SAN ANTONIO,TX,78217
2466,-99.472942,27.568304,LAREDO,TX,78041
2467,-96.771891,32.852013,DALLAS,TX,75390
2468,-96.958193,32.904154,IRVING,TX,75039
2469,-95.540412,33.661234,PARIS,TX,75460
2470,-98.580829,29.508418,SAN ANTONIO,TX,78229
2471,-101.91737,35.197455,AMARILLO,TX,79106
2472,-97.385358,27.729073,CORPUS CHRISTI,TX,78411
2473,-95.387475,29.724505,HOUSTON,TX,77004
2474,-95.389811,29.580154,PEARLAND,TX,77584
2475,-95.64013,29.575023,SUGAR LAND,TX,77479
2476,-97.087975,33.172504,DENTON,TX,76208
2477,-96.942662,29.441714,HALLETTSVILLE,TX,77964
2478,-97.326455,32.726472,FORT WORTH,TX,76104
2479,-97.703838,30.332253,AUSTIN,TX,78752
2480,-95.288759,32.338521,TYLER,TX,75701
2481,-96.671434,33.106964,ALLEN,TX,75013
2482,-97.777712,30.363251,AUSTIN,TX,78731
2483,-96.958679,32.899714,IRVING,TX,75039
2484,-95.126567,29.543164,WEBSTER,TX,77598
2485,-96.810701,32.797312,DALLAS,TX,75201
2486,-96.662034,32.91765,GARLAND,TX,75042
2487,-96.803528,32.914561,DALLAS,TX,75230
2488,-95.305231,32.282102,TYLER,TX,75703
2489,-95.421482,29.706044,HOUSTON,TX,77025
2490,-96.603696,32.970827,SACHSE,TX,75048
2491,-97.409549,32.64565,FORT WORTH,TX,76133
2492,-100.471624,31.418917,SAN ANGELO,TX,76904
2493,-97.142041,32.834612,BEDFORD,TX,76022
2494,-95.39694,29.706353,HOUSTON,TX,77230
2495,-100.388881,35.904049,CANADIAN,TX,79014
2496,-96.847264,32.813881,DALLAS,TX,75390
2497,-97.73811,30.289628,AUSTIN,TX,78712
2498,-97.153661,31.559274,WACO,TX,76707
2499,-96.833595,33.045103,PLANO,TX,75093
2500,-101.892061,33.592313,LUBBOCK,TX,79430
2501,-95.125949,29.543694,WEBSTER,TX,77598
2502,-99.746359,32.373711,ABILENE,TX,79606
2503,-96.718243,32.922975,DALLAS,TX,75243
2504,-96.478441,32.890263,ROCKWALL,TX,75032
2505,-95.257879,30.047563,KINGWOOD,TX,77339
2506,-97.201316,31.472447,HEWITT,TX,76643
2507,-95.397784,29.713494,HOUSTON,TX,77030
2508,-100.919204,32.691854,SNYDER,TX,79549
2509,-97.746432,30.306685,AUSTIN,TX,78705
2510,-96.569572,33.660136,SHERMAN,TX,75092
2511,-97.315061,32.912597,FT. WORTH,TX,76177
2512,-96.83884,32.812892,DALLAS,TX,75390
2513,-98.204447,26.236987,MCALLEN,TX,78504
2514,-97.197865,31.514672,WACO,TX,76712
2515,-97.761822,33.222799,BRIDGEPORT,TX,76426
2516,-97.737578,30.272904,AUSTIN,TX,78701
2517,-97.600304,30.49859,ROUND ROCK,TX,78664
2518,-96.830303,33.053811,PLANO,TX,75093
2519,-95.41864,29.733111,HOUSTON,TX,77098
2520,-95.397784,29.713494,HOUSTON,TX,77030
2521,-98.466181,29.425044,SAN ANTONIO,TX,78202
2522,-96.792901,32.694108,DALLAS,TX,75216
2523,-95.418363,29.69967,HOUSTON,TX,77030
2524,-97.533745,32.881167,AZLE,TX,76020
2525,-95.514382,29.98099,HOUSTON,TX,77069
2526,-98.880651,30.264038,FREDERICKSBURG,TX,78624
2527,-95.403061,29.690524,HOUSTON,TX,77054
2528,-95.429897,29.810391,HOUSTON,TX,77008
2529,-97.41891,32.692326,FORT WORTH,TX,76109
2530,-98.546521,29.351511,SAN ANTONIO,TX,78224
2531,-97.365829,31.07892,TEMPLE,TX,76508
2532,-95.411931,29.702097,HOUSTON,TX,77030
2533,-95.64013,29.575023,SUGAR LAND,TX,77479
2534,-97.822265,30.280893,AUSTIN,TX,78746
2535,-98.220557,26.183258,MCALLEN,TX,78503
2536,-97.388952,31.030779,TEMPLE,TX,76502
2537,-98.546493,29.354543,SAN ANTONIO,TX,78224
2538,-98.546485,29.507328,SAN ANTONIO,TX,78230
2539,-97.769177,30.227036,AUSTIN,TX,78704
2540,-98.464147,26.246078,LA JOYA,TX,78560
2541,-98.203892,26.253823,EDINBURG,TX,78539
2542,-98.203892,26.253823,EDINBURG,TX,78539
2543,-95.454603,30.172768,THE WOODLANDS,TX,77380
2544,-95.45416,29.755761,HOUSTON,TX,77027
2545,-101.200176,36.190631,SPEARMAN,TX,79081
2546,-95.041279,29.505624,LEAGUE CITY,TX,77573
2547,-95.396741,29.710722,HOUSTON,TX,77030
2548,-95.438905,30.023273,HOUSTON,TX,77090
2549,-97.365829,31.07892,TEMPLE,TX,76508
2550,-97.90677,30.377723,AUSTIN,TX,78732
2551,-95.207903,32.424287,TYLER,TX,75708
2552,-97.747466,30.298185,AUSTIN,TX,78705
2553,-97.365829,31.07892,TEMPLE,TX,76508
2554,-98.491589,29.616428,SAN ANTONIO,TX,78258
2555,-97.380229,27.686756,CORPUS CHRISTI,TX,78414
2556,-98.569383,29.489083,SAN ANTONIO,TX,78229
2557,-101.971835,35.867811,DUMAS,TX,79029
2558,-96.728312,32.975333,RICHARDSON,TX,75080
2559,-97.433891,32.742433,FORT WORTH,TX,76116
2560,-95.401396,29.709996,HOUSTON,TX,77030
2561,-97.200314,31.506746,WACO,TX,76712
2562,-97.746432,30.306685,AUSTIN,TX,78705
2563,-98.439505,29.456891,FORT SAM HOUSTON,TX,78234
2564,-98.726703,30.309679,FREDERICKSBURG,TX,78624
2565,-101.919388,34.97385,CANYON,TX,79015
